Date,iRate_1D
6/6/94,5.50566E-05
6/7/94,5.46759E-05
6/8/94,5.4549E-05
6/9/94,5.48028E-05
6/10/94,5.46759E-05
6/13/94,5.49297E-05
6/14/94,5.4549E-05
6/15/94,5.48028E-05
6/16/94,5.46759E-05
6/17/94,5.48028E-05
6/20/94,5.54373E-05
6/21/94,5.56909E-05
6/22/94,5.54373E-05
6/23/94,5.51836E-05
6/24/94,5.54373E-05
6/27/94,5.54373E-05
6/28/94,5.54373E-05
6/29/94,5.50566E-05
6/30/94,5.51836E-05
7/1/94,5.59446E-05
7/5/94,5.7212E-05
7/6/94,5.68319E-05
7/7/94,5.64517E-05
7/8/94,5.80985E-05
7/11/94,5.96168E-05
7/12/94,5.89844E-05
7/13/94,5.84782E-05
7/14/94,5.70854E-05
7/15/94,5.67052E-05
7/18/94,5.69586E-05
7/19/94,5.65784E-05
7/20/94,5.70854E-05
7/21/94,5.74653E-05
7/22/94,5.82251E-05
7/25/94,5.86048E-05
7/26/94,5.84782E-05
7/27/94,5.91109E-05
7/28/94,5.87313E-05
7/29/94,5.68319E-05
8/1/94,5.7592E-05
8/2/94,5.74653E-05
8/3/94,5.74653E-05
8/4/94,5.73386E-05
8/5/94,5.93639E-05
8/8/94,5.93639E-05
8/9/94,5.89844E-05
8/10/94,5.80985E-05
8/11/94,5.77186E-05
8/12/94,5.83517E-05
8/15/94,6.10071E-05
8/16/94,6.12597E-05
8/17/94,6.06281E-05
8/18/94,6.08807E-05
8/19/94,6.06281E-05
8/22/94,6.11334E-05
8/23/94,6.06281E-05
8/24/94,6.02489E-05
8/25/94,6.05017E-05
8/26/94,6.05017E-05
8/29/94,6.11334E-05
8/30/94,6.08807E-05
8/31/94,6.05017E-05
9/1/94,6.03753E-05
9/2/94,6.03753E-05
9/6/94,6.06281E-05
9/7/94,6.02489E-05
9/8/94,6.03753E-05
9/9/94,6.07544E-05
9/12/94,6.1386E-05
9/13/94,6.10071E-05
9/14/94,6.07544E-05
9/15/94,6.07544E-05
9/16/94,6.11334E-05
9/19/94,6.10071E-05
9/20/94,6.12597E-05
9/21/94,6.3531E-05
9/22/94,6.3531E-05
9/23/94,6.3405E-05
9/26/94,6.3531E-05
9/27/94,6.23958E-05
9/28/94,6.02489E-05
9/29/94,6.07544E-05
9/30/94,6.20173E-05
10/3/94,6.51691E-05
10/4/94,6.56727E-05
10/5/94,6.56727E-05
10/6/94,6.59245E-05
10/7/94,6.47913E-05
10/11/94,6.5295E-05
10/12/94,6.60503E-05
10/13/94,6.51691E-05
10/14/94,6.45393E-05
10/17/94,6.50431E-05
10/18/94,6.50431E-05
10/19/94,6.51691E-05
10/20/94,6.6302E-05
10/21/94,6.64278E-05
10/24/94,6.73081E-05
10/25/94,6.70567E-05
10/26/94,6.61762E-05
10/27/94,6.60503E-05
10/28/94,6.65536E-05
10/31/94,6.70567E-05
11/1/94,6.73081E-05
11/2/94,6.74338E-05
11/3/94,6.76852E-05
11/4/94,6.86903E-05
11/7/94,6.98201E-05
11/8/94,6.91926E-05
11/9/94,6.88159E-05
11/10/94,6.93181E-05
11/14/94,7.03219E-05
11/15/94,7.11997E-05
11/16/94,7.10744E-05
11/17/94,7.0949E-05
11/18/94,7.08236E-05
11/21/94,7.11997E-05
11/22/94,7.06982E-05
11/23/94,7.0071E-05
11/25/94,7.01966E-05
11/28/94,7.20769E-05
11/29/94,7.32039E-05
11/30/94,7.35793E-05
12/1/94,7.34541E-05
12/2/94,7.44549E-05
12/5/94,7.74525E-05
12/6/94,7.63293E-05
12/7/94,7.483E-05
12/8/94,7.4955E-05
12/9/94,7.483E-05
12/12/94,7.62044E-05
12/13/94,7.64541E-05
12/14/94,7.508E-05
12/15/94,7.33291E-05
12/16/94,7.34541E-05
12/19/94,7.39546E-05
12/20/94,7.24527E-05
12/21/94,7.15757E-05
12/22/94,7.22021E-05
12/23/94,7.30787E-05
12/27/94,7.38295E-05
12/28/94,7.30787E-05
12/29/94,7.28283E-05
12/30/94,7.30787E-05
1/3/95,7.64541E-05
1/4/95,7.52049E-05
1/5/95,7.55799E-05
1/6/95,7.58297E-05
1/9/95,7.70782E-05
1/10/95,7.59546E-05
1/11/95,7.44549E-05
1/12/95,7.43299E-05
1/13/95,7.35793E-05
1/17/95,7.57048E-05
1/18/95,7.54549E-05
1/19/95,7.54549E-05
1/20/95,7.59546E-05
1/23/95,7.67038E-05
1/24/95,7.68287E-05
1/25/95,7.63293E-05
1/26/95,7.63293E-05
1/27/95,7.60795E-05
1/30/95,7.65789E-05
1/31/95,7.70782E-05
2/1/95,7.79515E-05
2/2/95,7.73278E-05
2/3/95,7.65789E-05
2/6/95,7.68287E-05
2/7/95,7.68287E-05
2/8/95,7.63293E-05
2/9/95,7.64541E-05
2/10/95,7.67038E-05
2/13/95,7.68287E-05
2/14/95,7.65789E-05
2/15/95,7.63293E-05
2/16/95,7.52049E-05
2/17/95,7.53299E-05
2/21/95,7.60795E-05
2/22/95,7.52049E-05
2/23/95,7.55799E-05
2/24/95,7.55799E-05
2/27/95,7.60795E-05
2/28/95,7.63293E-05
3/1/95,7.63293E-05
3/2/95,7.62044E-05
3/3/95,7.59546E-05
3/6/95,7.63293E-05
3/7/95,7.65789E-05
3/8/95,7.64541E-05
3/9/95,7.59546E-05
3/10/95,7.65789E-05
3/13/95,7.63293E-05
3/14/95,7.62044E-05
3/15/95,7.60795E-05
3/16/95,7.60795E-05
3/17/95,7.60795E-05
3/20/95,7.62044E-05
3/21/95,7.60795E-05
3/22/95,7.59546E-05
3/23/95,7.57048E-05
3/24/95,7.52049E-05
3/27/95,7.483E-05
3/28/95,7.57048E-05
3/29/95,7.508E-05
3/30/95,7.55799E-05
3/31/95,7.55799E-05
4/3/95,7.63293E-05
4/4/95,7.59546E-05
4/5/95,7.55799E-05
4/6/95,7.52049E-05
4/7/95,7.53299E-05
4/10/95,7.52049E-05
4/11/95,7.508E-05
4/12/95,7.483E-05
4/13/95,7.39546E-05
4/17/95,7.45799E-05
4/18/95,7.44549E-05
4/19/95,7.45799E-05
4/20/95,7.42048E-05
4/21/95,7.44549E-05
4/24/95,7.4955E-05
4/25/95,7.52049E-05
4/26/95,7.52049E-05
4/27/95,7.54549E-05
4/28/95,7.54549E-05
5/1/95,7.59546E-05
5/2/95,7.57048E-05
5/3/95,7.508E-05
5/4/95,7.43299E-05
5/5/95,7.38295E-05
5/8/95,7.4705E-05
5/9/95,7.4705E-05
5/10/95,7.483E-05
5/11/95,7.508E-05
5/12/95,7.54549E-05
5/15/95,7.55799E-05
5/16/95,7.54549E-05
5/17/95,7.53299E-05
5/18/95,7.54549E-05
5/19/95,7.54549E-05
5/22/95,7.59546E-05
5/23/95,7.59546E-05
5/24/95,7.54549E-05
5/25/95,7.508E-05
5/26/95,7.508E-05
5/30/95,7.4705E-05
5/31/95,7.4705E-05
6/1/95,7.29535E-05
6/2/95,7.18263E-05
6/5/95,7.30787E-05
6/6/95,7.32039E-05
6/7/95,7.38295E-05
6/8/95,7.40797E-05
6/9/95,7.42048E-05
6/12/95,7.37044E-05
6/13/95,7.22021E-05
6/14/95,7.22021E-05
6/15/95,7.27031E-05
6/16/95,7.28283E-05
6/19/95,7.24527E-05
6/20/95,7.27031E-05
6/21/95,7.20769E-05
6/22/95,7.13251E-05
6/23/95,7.13251E-05
6/26/95,7.10744E-05
6/27/95,7.19516E-05
6/28/95,7.17011E-05
6/29/95,7.29535E-05
6/30/95,7.20769E-05
7/3/95,7.30787E-05
7/5/95,7.30787E-05
7/6/95,7.11997E-05
7/7/95,7.13251E-05
7/10/95,7.11997E-05
7/11/95,7.15757E-05
7/12/95,7.14504E-05
7/13/95,7.14504E-05
7/14/95,7.19516E-05
7/17/95,7.24527E-05
7/18/95,7.22021E-05
7/19/95,7.18263E-05
7/20/95,7.20769E-05
7/21/95,7.22021E-05
7/24/95,7.22021E-05
7/25/95,7.23274E-05
7/26/95,7.24527E-05
7/27/95,7.18263E-05
7/28/95,7.18263E-05
7/31/95,7.20769E-05
8/1/95,7.22021E-05
8/2/95,7.19516E-05
8/3/95,7.19516E-05
8/4/95,7.18263E-05
8/7/95,7.17011E-05
8/8/95,7.14504E-05
8/9/95,7.15757E-05
8/10/95,7.17011E-05
8/11/95,7.19516E-05
8/14/95,7.20769E-05
8/15/95,7.23274E-05
8/16/95,7.20769E-05
8/17/95,7.22021E-05
8/18/95,7.22021E-05
8/21/95,7.23274E-05
8/22/95,7.24527E-05
8/23/95,7.20769E-05
8/24/95,7.10744E-05
8/25/95,7.08236E-05
8/28/95,7.05728E-05
8/29/95,7.08236E-05
8/30/95,7.03219E-05
8/31/95,7.01966E-05
9/1/95,7.01966E-05
9/5/95,7.06982E-05
9/6/95,7.05728E-05
9/7/95,7.08236E-05
9/8/95,7.10744E-05
9/11/95,7.08236E-05
9/12/95,7.04474E-05
9/13/95,7.04474E-05
9/14/95,7.0071E-05
9/15/95,7.03219E-05
9/18/95,6.96946E-05
9/19/95,6.9067E-05
9/20/95,6.88159E-05
9/21/95,6.95692E-05
9/22/95,6.89415E-05
9/25/95,6.86903E-05
9/26/95,7.01966E-05
9/27/95,6.98201E-05
9/28/95,7.0071E-05
9/29/95,6.95692E-05
10/2/95,7.11997E-05
10/3/95,7.0949E-05
10/4/95,7.04474E-05
10/5/95,7.0071E-05
10/6/95,7.04474E-05
10/10/95,7.04474E-05
10/11/95,7.04474E-05
10/12/95,7.03219E-05
10/13/95,7.01966E-05
10/16/95,7.06982E-05
10/17/95,6.99456E-05
10/18/95,6.96946E-05
10/19/95,6.96946E-05
10/20/95,6.99456E-05
10/23/95,6.93181E-05
10/24/95,6.93181E-05
10/25/95,6.94436E-05
10/26/95,6.93181E-05
10/27/95,6.96946E-05
10/30/95,7.04474E-05
10/31/95,7.05728E-05
11/1/95,7.05728E-05
11/2/95,7.04474E-05
11/3/95,7.04474E-05
11/6/95,7.10744E-05
11/7/95,7.11997E-05
11/8/95,7.10744E-05
11/9/95,7.14504E-05
11/10/95,7.18263E-05
11/13/95,7.19516E-05
11/14/95,7.14504E-05
11/15/95,7.15757E-05
11/16/95,7.10744E-05
11/17/95,7.0949E-05
11/20/95,7.08236E-05
11/21/95,7.10744E-05
11/22/95,7.10744E-05
11/24/95,7.05728E-05
11/27/95,7.08236E-05
11/28/95,7.11997E-05
11/29/95,7.08236E-05
11/30/95,7.05728E-05
12/1/95,7.01966E-05
12/4/95,7.03219E-05
12/5/95,7.04474E-05
12/6/95,7.05728E-05
12/7/95,7.08236E-05
12/8/95,7.08236E-05
12/11/95,7.01966E-05
12/12/95,6.96946E-05
12/13/95,6.98201E-05
12/14/95,6.98201E-05
12/15/95,6.89415E-05
12/18/95,6.85647E-05
12/19/95,6.75595E-05
12/20/95,6.64278E-05
12/21/95,6.51691E-05
12/22/95,6.50431E-05
12/26/95,6.51691E-05
12/27/95,6.50431E-05
12/28/95,6.42874E-05
12/29/95,6.57986E-05
1/2/96,6.70567E-05
1/3/96,6.70567E-05
1/4/96,6.69309E-05
1/5/96,6.69309E-05
1/8/96,6.68052E-05
1/9/96,6.68052E-05
1/10/96,6.69309E-05
1/11/96,6.69309E-05
1/12/96,6.68052E-05
1/16/96,6.6302E-05
1/17/96,6.6302E-05
1/18/96,6.59245E-05
1/19/96,6.57986E-05
1/22/96,6.6302E-05
1/23/96,6.60503E-05
1/24/96,6.60503E-05
1/25/96,6.60503E-05
1/26/96,6.59245E-05
1/29/96,6.66794E-05
1/30/96,6.6302E-05
1/31/96,6.51691E-05
2/1/96,6.49173E-05
2/2/96,6.44133E-05
2/5/96,6.45393E-05
2/6/96,6.42874E-05
2/7/96,6.37832E-05
2/8/96,6.3531E-05
2/9/96,6.36571E-05
2/12/96,6.36571E-05
2/13/96,6.36571E-05
2/14/96,6.37832E-05
2/15/96,6.3531E-05
2/16/96,6.31528E-05
2/20/96,6.44133E-05
2/21/96,6.40353E-05
2/22/96,6.39092E-05
2/23/96,6.41613E-05
2/26/96,6.42874E-05
2/27/96,6.46653E-05
2/28/96,6.46653E-05
2/29/96,6.47913E-05
3/1/96,6.42874E-05
3/4/96,6.47913E-05
3/5/96,6.47913E-05
3/6/96,6.49173E-05
3/7/96,6.49173E-05
3/8/96,6.46653E-05
3/11/96,6.56727E-05
3/12/96,6.56727E-05
3/13/96,6.56727E-05
3/14/96,6.59245E-05
3/15/96,6.6302E-05
3/18/96,6.66794E-05
3/19/96,6.69309E-05
3/20/96,6.65536E-05
3/21/96,6.54209E-05
3/22/96,6.57986E-05
3/25/96,6.61762E-05
3/26/96,6.61762E-05
3/27/96,6.66794E-05
3/28/96,6.69309E-05
3/29/96,6.61762E-05
4/1/96,6.70567E-05
4/2/96,6.65536E-05
4/3/96,6.64278E-05
4/4/96,6.59245E-05
4/5/96,6.64278E-05
4/8/96,6.65536E-05
4/9/96,6.57986E-05
4/10/96,6.55468E-05
4/11/96,6.55468E-05
4/12/96,6.54209E-05
4/15/96,6.41613E-05
4/16/96,6.39092E-05
4/17/96,6.40353E-05
4/18/96,6.42874E-05
4/19/96,6.46653E-05
4/22/96,6.56727E-05
4/23/96,6.57986E-05
4/24/96,6.61762E-05
4/25/96,6.56727E-05
4/26/96,6.59245E-05
4/29/96,6.6302E-05
4/30/96,6.6302E-05
5/1/96,6.59245E-05
5/2/96,6.61762E-05
5/3/96,6.6302E-05
5/6/96,6.6302E-05
5/7/96,6.6302E-05
5/8/96,6.61762E-05
5/9/96,6.61762E-05
5/10/96,6.61762E-05
5/13/96,6.65536E-05
5/14/96,6.6302E-05
5/15/96,6.61762E-05
5/16/96,6.64278E-05
5/17/96,6.64278E-05
5/20/96,6.66794E-05
5/21/96,6.68052E-05
5/22/96,6.68052E-05
5/23/96,6.68052E-05
5/24/96,6.68052E-05
5/28/96,6.66794E-05
5/29/96,6.68052E-05
5/30/96,6.68052E-05
5/31/96,6.68052E-05
6/3/96,6.74338E-05
6/4/96,6.70567E-05
6/5/96,6.73081E-05
6/6/96,6.71824E-05
6/7/96,6.78109E-05
6/10/96,6.81878E-05
6/11/96,6.79366E-05
6/12/96,6.78109E-05
6/13/96,6.75595E-05
6/14/96,6.71824E-05
6/17/96,6.69309E-05
6/18/96,6.71824E-05
6/19/96,6.74338E-05
6/20/96,6.78109E-05
6/21/96,6.78109E-05
6/24/96,6.74338E-05
6/25/96,6.75595E-05
6/26/96,6.75595E-05
6/27/96,6.70567E-05
6/28/96,6.68052E-05
7/1/96,6.79366E-05
7/2/96,6.85647E-05
7/3/96,6.75595E-05
7/5/96,6.84391E-05
7/8/96,6.89415E-05
7/9/96,6.88159E-05
7/10/96,6.81878E-05
7/11/96,6.78109E-05
7/12/96,6.80622E-05
7/15/96,6.85647E-05
7/16/96,6.79366E-05
7/17/96,6.78109E-05
7/18/96,6.76852E-05
7/19/96,6.80622E-05
7/22/96,6.83134E-05
7/23/96,6.83134E-05
7/24/96,6.84391E-05
7/25/96,6.81878E-05
7/26/96,6.81878E-05
7/29/96,6.91926E-05
7/30/96,6.88159E-05
7/31/96,6.85647E-05
8/1/96,6.76852E-05
8/2/96,6.71824E-05
8/5/96,6.70567E-05
8/6/96,6.69309E-05
8/7/96,6.68052E-05
8/8/96,6.64278E-05
8/9/96,6.64278E-05
8/12/96,6.68052E-05
8/13/96,6.66794E-05
8/14/96,6.65536E-05
8/15/96,6.69309E-05
8/16/96,6.68052E-05
8/19/96,6.70567E-05
8/20/96,6.68052E-05
8/21/96,6.6302E-05
8/22/96,6.6302E-05
8/23/96,6.64278E-05
8/26/96,6.71824E-05
8/27/96,6.70567E-05
8/28/96,6.70567E-05
8/29/96,6.75595E-05
8/30/96,6.81878E-05
9/3/96,6.85647E-05
9/4/96,6.85647E-05
9/5/96,6.88159E-05
9/6/96,6.86903E-05
9/9/96,6.81878E-05
9/10/96,6.81878E-05
9/11/96,6.84391E-05
9/12/96,6.80622E-05
9/13/96,6.71824E-05
9/16/96,6.70567E-05
9/17/96,6.84391E-05
9/18/96,6.80622E-05
9/19/96,6.76852E-05
9/20/96,6.81878E-05
9/23/96,6.84391E-05
9/24/96,6.66794E-05
9/25/96,6.54209E-05
9/26/96,6.45393E-05
9/27/96,6.50431E-05
9/30/96,6.6302E-05
10/1/96,6.57986E-05
10/2/96,6.49173E-05
10/3/96,6.50431E-05
10/4/96,6.46653E-05
10/7/96,6.59245E-05
10/8/96,6.60503E-05
10/9/96,6.60503E-05
10/10/96,6.64278E-05
10/11/96,6.61762E-05
10/15/96,6.66794E-05
10/16/96,6.6302E-05
10/17/96,6.60503E-05
10/18/96,6.60503E-05
10/21/96,6.6302E-05
10/22/96,6.65536E-05
10/23/96,6.61762E-05
10/24/96,6.6302E-05
10/25/96,6.6302E-05
10/28/96,6.69309E-05
10/29/96,6.6302E-05
10/30/96,6.6302E-05
10/31/96,6.66794E-05
11/1/96,6.66794E-05
11/4/96,6.69309E-05
11/5/96,6.66794E-05
11/6/96,6.66794E-05
11/7/96,6.65536E-05
11/8/96,6.68052E-05
11/12/96,6.68052E-05
11/13/96,6.66794E-05
11/14/96,6.66794E-05
11/15/96,6.65536E-05
11/18/96,6.68052E-05
11/19/96,6.66794E-05
11/20/96,6.66794E-05
11/21/96,6.68052E-05
11/22/96,6.68052E-05
11/25/96,6.68052E-05
11/26/96,6.65536E-05
11/27/96,6.64278E-05
11/29/96,6.61762E-05
12/2/96,6.55468E-05
12/3/96,6.51691E-05
12/4/96,6.49173E-05
12/5/96,6.50431E-05
12/6/96,6.49173E-05
12/9/96,6.40353E-05
12/10/96,6.40353E-05
12/11/96,6.40353E-05
12/12/96,6.41613E-05
12/13/96,6.3531E-05
12/16/96,6.41613E-05
12/17/96,6.45393E-05
12/18/96,6.49173E-05
12/19/96,6.46653E-05
12/20/96,6.47913E-05
12/23/96,6.57986E-05
12/24/96,6.56727E-05
12/26/96,6.57986E-05
12/27/96,6.59245E-05
12/30/96,6.71824E-05
12/31/96,6.71824E-05
1/2/97,6.69309E-05
1/3/97,6.66794E-05
1/6/97,6.66794E-05
1/7/97,6.65536E-05
1/8/97,6.65536E-05
1/9/97,6.61762E-05
1/10/97,6.66794E-05
1/13/97,6.55468E-05
1/14/97,6.69309E-05
1/15/97,6.65536E-05
1/16/97,6.65536E-05
1/17/97,6.6302E-05
